0.09,-0.07,1.0,-1.06,0.32,-0.02,1,65
0.09,-0.07,1.0,0.09,0.13,-0.13,2,118
0.09,-0.08,1.0,0.44,0.18,-0.31,3,181
0.09,-0.07,1.0,0.01,0.17,-0.2,4,244
0.09,-0.08,1.0,0.65,-0.05,-0.29,5,307
0.09,-0.07,1.0,0.49,0.2,-0.33,6,360
0.09,-0.07,1.0,0.01,0.29,-0.18,7,423
0.09,-0.07,1.0,-0.02,0.21,-0.06,8,476
0.09,-0.07,1.0,-0.27,0.2,0.06,9,539
0.09,-0.06,1.03,-3.53,2.51,-0.51,10,602
0.15,0.0,1.13,-17.42,13.37,-0.61,11,665
0.13,-0.14,1.28,-32.96,45.02,5.33,12,729
0.15,-0.17,1.4,-25.05,86.11,6.76,13,783
0.11,-0.23,1.29,-30.66,142.63,15.48,14,847
-0.01,-0.19,1.02,-12.93,182.46,22.01,15,911
-0.22,-0.07,0.68,-14.36,195.48,10.52,16,975
-0.42,-0.1,0.45,1.2,180.82,-8.02,17,1039
-0.67,-0.18,0.27,23.21,153.97,-21.75,18,1103
-0.82,-0.28,0.04,18.14,127.53,-25.49,19,1167
-0.95,-0.37,-0.21,-3.61,90.84,-10.66,20,1231
-1.01,-0.37,-0.34,10.55,53.43,-1.21,21,1285
-1.06,-0.25,-0.42,-5.83,-12.98,9.16,22,1349
-1.0,-0.25,-0.29,-22.58,-73.0,12.35,23,1413
-0.91,-0.25,-0.16,-27.67,-107.15,11.36,24,1467
-0.75,-0.2,0.07,-15.55,-149.95,2.1,25,1531
-0.57,-0.18,0.29,11.22,-179.96,-4.68,26,1595
-0.34,-0.27,0.57,19.25,-202.66,-1.89,27,1659
-0.13,-0.14,0.98,38.29,-186.4,1.72,28,1723
0.0,-0.03,1.25,43.44,-140.77,-3.78,29,1787
0.12,-0.03,1.23,11.69,-98.19,-5.57,30,1851
0.12,-0.09,1.3,14.66,-54.55,-8.98,31,1915
0.09,-0.11,1.11,7.56,-26.42,-9.18,32,1979
0.11,-0.08,1.09,13.99,-14.99,-6.71,33,2043
0.1,-0.07,0.96,18.09,-8.3,-0.51,34,2107
0.11,0.02,1.03,10.06,-7.48,-0.74,35,2161
0.08,-0.05,1.01,-3.71,-2.25,-1.92,36,2225
0.1,-0.04,1.0,-1.76,-0.55,-1.98,37,2278
0.1,-0.04,1.0,-2.22,0.72,-1.38,38,2341
0.1,-0.04,1.0,-0.38,0.39,-0.65,39,2404
0.09,-0.03,1.0,-2.75,0.12,0.51,40,2467
0.1,-0.04,1.0,-7.31,-0.06,1.21,41,2520
0.1,-0.07,1.0,-5.85,1.09,0.66,42,2583
0.09,-0.08,1.0,0.23,1.01,-0.81,43,2646
0.09,-0.05,1.0,0.57,0.81,-1.25,44,2699
0.1,-0.07,1.0,-0.28,0.33,-0.67,45,2762
0.09,-0.06,1.0,0.68,0.65,-0.51,46,2825
0.09,-0.05,1.0,-0.74,0.06,0.2,47,2888
0.09,-0.06,1.0,-2.12,0.11,0.79,48,2951
0.1,-0.07,1.0,-1.46,0.32,1.09,49,3014
0.1,-0.08,1.0,0.29,0.98,-0.2,50,3077
0.08,-0.06,0.99,0.82,0.93,0.29,51,3140
0.08,-0.06,1.0,-0.22,0.11,0.74,52,3193
0.1,-0.07,1.0,-1.11,0.39,-0.1,53,3256
0.09,-0.07,1.0,0.49,0.62,-0.56,54,3309
