0.07,-0.13,0.99,-0.57,0.26,0.0,1,65
0.07,-0.13,0.99,-0.62,0.28,-0.07,2,128
0.07,-0.14,0.99,-0.06,0.17,-0.17,3,181
0.07,-0.13,0.99,-0.27,0.18,-0.11,4,244
0.07,-0.13,0.99,-0.11,0.11,-0.1,5,297
0.07,-0.13,0.99,-0.01,0.23,-0.09,6,360
0.07,-0.13,1.0,-0.66,0.42,-0.05,7,423
0.08,-0.14,1.04,-1.73,2.66,0.5,8,486
0.09,-0.11,1.1,-14.07,9.73,3.53,9,539
0.11,-0.22,1.22,-25.99,37.59,9.68,10,602
0.08,-0.18,1.26,-16.19,81.41,11.21,11,666
0.0,-0.22,1.12,-19.35,113.33,12.62,12,730
-0.12,-0.2,0.97,-19.34,130.93,14.55,13,794
-0.28,-0.2,0.82,-17.82,138.05,12.87,14,858
-0.45,-0.27,0.67,-15.59,136.51,12.66,15,922
-0.6,-0.27,0.53,-7.95,128.75,15.89,16,986
-0.73,-0.21,0.38,1.92,117.29,11.98,17,1050
-0.82,-0.19,0.23,-4.58,103.23,8.79,18,1114
-0.92,-0.23,0.08,6.47,77.47,7.32,19,1178
-0.98,-0.2,-0.04,4.68,51.38,8.28,20,1241
-1.01,-0.15,-0.1,-0.81,21.33,7.78,21,1305
-1.02,-0.13,-0.1,-10.35,-15.25,3.7,22,1369
-1.0,-0.14,-0.04,-7.18,-39.18,-0.4,23,1423
-0.96,-0.11,0.02,-0.29,-69.49,-4.81,24,1487
-0.87,-0.16,0.14,-24.87,-96.34,-11.27,25,1551
-0.76,-0.24,0.26,-24.27,-120.24,-16.3,26,1615
-0.65,-0.36,0.47,-4.93,-134.81,-15.19,27,1679
-0.48,-0.31,0.67,4.63,-138.87,-5.54,28,1743
-0.34,-0.28,0.84,10.83,-128.74,-4.08,29,1807
-0.21,-0.24,0.97,21.2,-111.91,-7.92,30,1871
-0.14,-0.16,1.04,23.13,-93.66,-17.38,31,1935
-0.06,-0.18,1.01,22.83,-83.03,-21.41,32,1999
0.01,-0.13,1.12,38.87,-70.19,-23.22,33,2063
0.1,-0.2,1.24,17.6,-50.45,-19.65,34,2117
0.15,-0.15,1.25,5.18,-8.4,-6.85,35,2181
0.06,-0.1,0.96,7.92,-1.48,-4.5,36,2234
0.08,-0.13,1.06,1.11,-0.92,-2.98,37,2297
0.06,-0.12,0.99,2.94,0.01,-0.77,38,2360
0.07,-0.1,0.99,2.2,0.49,-0.2,39,2423
0.07,-0.11,1.0,0.27,0.52,-0.43,40,2476
0.06,-0.11,0.99,-1.06,0.56,-0.72,41,2539
0.06,-0.11,1.0,-1.26,0.37,-0.77,42,2592
0.06,-0.11,0.99,-1.15,0.09,-0.48,43,2655
0.07,-0.11,1.0,-1.59,0.09,-0.23,44,2718
0.06,-0.11,1.0,-0.5,0.11,-0.07,45,2781
0.07,-0.11,0.99,-0.27,0.27,-0.1,46,2834
0.07,-0.12,1.0,-0.26,0.21,-0.09,47,2897
0.07,-0.11,0.99,-1.09,0.28,-0.24,48,2960
0.07,-0.12,1.0,0.15,0.22,-0.26,49,3013
0.06,-0.12,1.0,-1.79,0.32,-0.34,50,3076
0.06,-0.12,0.99,-1.79,0.37,-0.43,51,3139
0.06,-0.13,1.0,0.22,0.07,-0.15,52,3202
0.06,-0.11,0.99,-0.71,0.39,-0.22,53,3265
0.06,-0.12,0.99,-0.51,0.15,-0.26,54,3328
