0.06,-0.05,1.0,-0.46,0.31,0.2,1,65
0.06,-0.05,1.0,-1.0,0.24,-0.12,2,128
0.06,-0.06,1.0,-0.29,0.28,-0.13,3,191
0.06,-0.05,1.0,-0.99,-0.02,-0.28,4,244
0.06,-0.05,1.0,-1.31,-0.05,-0.2,5,307
0.06,-0.05,1.0,-1.34,-0.07,-0.13,6,370
0.07,-0.06,1.0,-1.21,-0.04,-0.13,7,423
0.07,-0.06,1.01,-2.14,-0.12,-0.21,8,486
0.06,-0.06,1.0,-0.42,0.16,-0.05,9,549
0.07,-0.06,1.0,1.04,0.46,-0.01,10,612
0.06,-0.06,1.0,2.39,0.56,-0.11,11,675
0.07,-0.05,1.0,-1.38,-0.05,-0.34,12,738
0.06,-0.06,1.0,1.07,0.44,0.2,13,801
0.06,-0.05,1.0,2.06,0.56,0.06,14,864
0.06,-0.05,1.0,4.19,0.95,0.09,15,927
0.06,-0.04,1.0,0.83,0.38,-0.23,16,990
0.06,-0.04,1.0,1.56,0.5,-0.1,17,1053
0.08,-0.03,1.02,-6.7,0.89,-0.65,18,1116
0.07,0.01,1.03,-24.83,3.26,0.37,19,1169
0.07,-0.05,1.04,-100.13,10.64,6.01,20,1232
0.03,-0.36,1.01,-131.64,16.43,20.03,21,1296
-0.02,-0.39,0.84,-167.05,13.6,26.22,22,1360
-0.04,-0.58,0.7,-164.06,3.15,22.88,23,1424
-0.05,-0.72,0.52,-179.32,-12.61,11.83,24,1488
-0.04,-0.87,0.38,-125.92,-18.25,-4.08,25,1552
0.0,-0.92,0.28,-111.58,-24.29,-19.95,26,1616
0.03,-0.98,0.23,-105.13,-22.64,-19.49,27,1670
0.07,-1.05,0.14,-97.75,-18.43,-17.31,28,1724
0.1,-1.09,0.02,-64.66,-10.0,-7.19,29,1788
0.09,-1.03,-0.08,-30.8,-4.38,-2.66,30,1852
0.07,-1.03,-0.1,-7.68,-5.98,-1.54,31,1916
0.07,-1.0,-0.05,3.82,-4.31,-4.13,32,1980
0.1,-1.01,-0.03,14.34,4.25,-4.11,33,2043
0.13,-1.11,-0.01,34.56,14.15,2.19,34,2107
0.11,-1.11,0.06,76.72,25.76,14.99,35,2171
0.1,-1.15,0.12,113.48,32.06,24.19,36,2225
0.05,-1.03,0.22,269.7,48.72,19.81,37,2289
-0.06,-0.61,0.44,238.15,37.01,3.33,38,2353
-0.11,-0.48,0.71,155.75,17.29,-7.26,39,2417
-0.1,-0.3,0.8,168.62,3.16,-12.46,40,2481
-0.08,-0.26,0.88,117.91,-11.44,-9.11,41,2535
-0.07,-0.11,0.93,108.73,-23.08,-10.03,42,2599
0.0,0.04,1.03,51.46,-28.72,-14.34,43,2663
0.1,-0.03,1.18,5.31,-15.36,-10.3,44,2727
0.03,-0.03,0.93,3.8,-0.28,2.84,45,2791
0.04,0.07,1.05,7.4,-3.96,1.53,46,2854
0.03,0.03,0.98,-3.74,-0.18,-0.49,47,2917
0.04,0.0,1.0,-2.11,0.01,0.94,48,2970
0.04,0.01,1.0,-0.66,-0.34,0.15,49,3033
0.05,0.0,1.0,0.92,-0.02,-0.45,50,3096
0.04,0.01,1.0,0.21,-0.13,-1.0,51,3159
0.04,0.01,1.0,-1.04,-0.52,-0.84,52,3212
0.05,0.0,1.0,-0.92,-0.38,-0.38,53,3275
0.04,0.01,1.0,-0.62,-0.18,-0.28,54,3328
