0.06,-0.25,0.97,-0.72,0.22,0.07,1,64
0.07,-0.25,0.97,-0.82,0.22,0.07,2,127
0.06,-0.26,0.97,0.07,0.33,-0.16,3,190
0.07,-0.25,0.97,-0.42,0.33,-0.07,4,243
0.06,-0.26,0.97,-0.39,0.26,-0.24,5,306
0.07,-0.25,0.97,0.0,-0.07,0.11,6,369
0.07,-0.25,0.97,-0.85,0.22,0.16,7,422
0.06,-0.26,0.97,0.78,0.24,-0.2,8,485
0.06,-0.25,0.97,0.27,0.35,-0.44,9,548
0.06,-0.25,0.97,0.5,0.27,-0.31,10,611
0.06,-0.25,0.97,-0.28,0.21,-0.01,11,674
0.06,-0.25,0.97,0.07,0.18,-0.05,12,737
0.06,-0.25,0.97,-0.59,0.17,0.04,13,800
0.06,-0.25,0.97,-0.59,0.27,-0.04,14,863
0.06,-0.25,0.97,-0.77,0.12,0.12,15,916
0.06,-0.26,0.97,-1.11,0.11,0.45,16,979
0.07,-0.26,0.97,-0.74,0.1,0.24,17,1032
0.06,-0.26,0.97,-0.22,0.26,-0.13,18,1095
0.06,-0.26,0.97,0.37,0.22,-0.38,19,1158
0.06,-0.26,0.97,0.52,0.27,-0.38,20,1221
0.06,-0.26,0.97,-0.05,0.31,-0.32,21,1274
0.06,-0.25,0.97,0.2,0.12,-0.09,22,1337
0.06,-0.26,0.97,0.31,0.13,-0.01,23,1400
0.06,-0.26,0.97,0.2,-0.02,-0.07,24,1453
0.06,-0.25,0.97,-0.28,0.1,-0.02,25,1516
0.06,-0.26,0.97,-0.39,0.2,-0.06,26,1579
0.06,-0.26,0.97,-0.17,0.23,-0.11,27,1642
0.06,-0.26,0.97,-0.26,0.26,-0.18,28,1705
0.06,-0.26,0.97,-0.05,0.16,-0.12,29,1768
0.06,-0.26,0.97,0.13,0.17,-0.17,30,1831
0.06,-0.26,0.97,0.28,0.16,-0.22,31,1894
0.06,-0.26,0.97,0.98,-0.02,-0.31,32,1947
0.06,-0.25,0.97,1.17,0.22,-0.31,33,2010
0.06,-0.25,0.97,-0.01,0.24,-0.17,34,2063
0.06,-0.26,0.97,0.51,-0.07,-0.04,35,2126
0.06,-0.25,0.97,0.23,0.23,-0.26,36,2189
0.06,-0.26,0.97,0.46,0.27,-0.32,37,2252
0.06,-0.25,0.97,0.27,0.21,-0.26,38,2305
0.06,-0.25,0.97,0.15,0.2,-0.23,39,2368
0.06,-0.25,0.97,0.07,0.21,-0.12,40,2431
0.06,-0.25,0.97,0.16,0.26,-0.11,41,2484
0.06,-0.25,0.97,-0.05,0.24,-0.09,42,2547
0.06,-0.25,0.97,-0.2,0.2,0.04,43,2610
0.06,-0.25,0.97,-0.27,0.12,0.1,44,2673
0.06,-0.25,0.97,0.31,0.09,-0.04,45,2736
0.07,-0.25,0.97,0.09,0.22,0.06,46,2799
0.06,-0.26,0.97,0.28,0.22,-0.1,47,2862
0.06,-0.25,0.97,0.13,0.31,-0.49,48,2925
0.06,-0.25,0.97,0.23,0.33,-0.59,49,2988
0.06,-0.25,0.97,-0.32,0.16,-0.07,50,3051
0.06,-0.25,0.97,-0.7,-0.07,0.42,51,3114
0.06,-0.26,0.97,0.07,0.17,-0.18,52,3177
0.07,-0.25,0.97,1.25,0.39,-0.74,53,3230
0.06,-0.25,0.97,0.96,0.71,-1.17,54,3293
0.06,-0.25,0.97,1.11,0.4,-0.93,55,3346
