0.06,-0.29,0.96,0.38,0.22,-0.21,1,65
0.06,-0.29,0.96,-0.2,0.23,-0.07,2,128
0.06,-0.29,0.96,0.48,0.17,-0.15,3,191
0.06,-0.29,0.96,-0.05,0.17,0.01,4,254
0.06,-0.29,0.96,0.0,0.15,-0.05,5,317
0.06,-0.29,0.96,0.11,0.17,-0.17,6,380
0.06,-0.29,0.96,0.1,0.2,-0.27,7,443
0.06,-0.29,0.96,0.04,0.21,-0.26,8,506
0.06,-0.29,0.96,0.16,0.22,-0.2,9,559
0.06,-0.29,0.96,-0.23,0.18,-0.17,10,622
0.06,-0.29,0.96,0.22,0.16,-0.27,11,685
0.06,-0.28,0.96,0.06,0.24,-0.12,12,748
0.06,-0.29,0.96,0.0,0.2,-0.06,13,801
0.06,-0.28,0.96,0.11,0.18,-0.11,14,864
0.06,-0.29,0.96,0.13,0.18,-0.09,15,927
0.06,-0.29,0.96,-0.02,0.15,-0.06,16,990
0.06,-0.29,0.96,0.06,0.17,-0.23,17,1053
0.06,-0.29,0.96,0.0,0.17,-0.22,18,1116
0.06,-0.29,0.96,-0.1,0.13,-0.17,19,1179
0.06,-0.29,0.96,-0.04,0.17,-0.2,20,1242
0.06,-0.29,0.96,0.05,0.16,-0.15,21,1295
0.06,-0.29,0.96,0.02,0.15,-0.22,22,1358
0.06,-0.29,0.96,0.18,0.21,-0.22,23,1411
0.06,-0.28,0.96,0.11,0.21,-0.05,24,1474
0.06,-0.29,0.96,0.18,0.13,-0.04,25,1537
0.06,-0.28,0.96,0.02,0.15,-0.1,26,1590
0.06,-0.29,0.96,0.05,0.12,-0.1,27,1653
0.06,-0.29,0.96,-0.29,0.13,-0.15,28,1716
0.06,-0.29,0.96,-0.23,0.12,-0.28,29,1779
0.06,-0.29,0.96,-0.07,0.11,-0.28,30,1842
0.06,-0.29,0.96,-0.27,0.13,-0.18,31,1905
0.06,-0.29,0.96,-0.09,0.16,-0.28,32,1968
0.06,-0.29,0.96,0.07,0.17,-0.31,33,2031
0.06,-0.29,0.96,0.01,0.18,-0.27,34,2084
0.06,-0.29,0.96,0.12,0.2,-0.2,35,2147
0.06,-0.29,0.96,0.16,0.18,-0.09,36,2200
0.06,-0.29,0.96,-0.24,0.11,-0.13,37,2263
0.06,-0.29,0.96,0.16,0.16,-0.11,38,2326
0.06,-0.29,0.96,-0.21,0.23,-0.02,39,2389
0.06,-0.29,0.96,0.07,0.13,-0.11,40,2442
0.06,-0.29,0.96,-0.21,0.11,-0.2,41,2505
0.06,-0.29,0.96,-0.13,0.13,-0.15,42,2568
0.06,-0.29,0.96,-0.05,0.16,-0.24,43,2621
0.06,-0.29,0.96,0.06,0.18,-0.38,44,2684
0.06,-0.29,0.96,0.11,0.2,-0.32,45,2737
0.06,-0.29,0.96,0.11,0.17,-0.29,46,2800
0.06,-0.29,0.96,0.2,0.18,-0.17,47,2863
0.06,-0.29,0.96,0.34,0.17,-0.11,48,2926
0.06,-0.29,0.96,0.27,0.18,-0.11,49,2979
0.06,-0.29,0.96,0.35,0.17,0.0,50,3042
0.06,-0.29,0.96,0.17,0.12,-0.12,51,3105
0.06,-0.29,0.96,0.21,0.15,-0.05,52,3168
0.06,-0.29,0.96,0.0,0.2,-0.01,53,3231
0.06,-0.29,0.96,0.07,0.09,-0.09,54,3294
0.06,-0.29,0.96,-0.28,0.1,-0.04,55,3357
