0.06,-0.28,0.96,0.01,0.12,-0.21,1,65
0.06,-0.28,0.96,0.13,0.17,-0.21,2,128
0.06,-0.28,0.96,-0.16,0.17,-0.1,3,191
0.06,-0.28,0.96,-0.24,0.15,-0.06,4,244
0.06,-0.28,0.96,0.01,0.1,-0.11,5,307
0.06,-0.28,0.96,0.01,0.17,-0.05,6,370
0.06,-0.28,0.96,-0.07,0.11,-0.04,7,433
0.06,-0.28,0.96,0.04,0.11,-0.16,8,486
0.06,-0.28,0.96,0.24,0.15,-0.24,9,549
0.06,-0.28,0.96,0.13,0.15,-0.24,10,602
0.06,-0.28,0.96,0.24,0.18,-0.2,11,665
0.06,-0.28,0.96,-0.04,0.21,-0.12,12,728
0.06,-0.28,0.96,-0.01,0.1,-0.13,13,791
0.06,-0.28,0.96,0.23,0.13,-0.22,14,844
0.06,-0.28,0.96,0.0,0.23,-0.1,15,907
0.06,-0.28,0.96,0.11,0.11,-0.17,16,970
0.06,-0.28,0.96,0.2,0.1,-0.16,17,1023
0.06,-0.28,0.96,-0.2,0.18,-0.06,18,1086
0.06,-0.28,0.96,0.16,0.16,-0.17,19,1149
0.06,-0.28,0.96,-0.05,0.24,-0.2,20,1212
0.06,-0.28,0.96,-0.1,0.15,-0.06,21,1275
0.06,-0.28,0.96,-0.12,0.09,-0.16,22,1338
0.06,-0.28,0.96,0.04,0.17,-0.27,23,1401
0.06,-0.28,0.96,-0.1,0.18,-0.21,24,1464
0.06,-0.28,0.96,-0.05,0.15,-0.16,25,1528
0.06,-0.28,0.96,-0.29,0.15,-0.07,26,1591
0.06,-0.28,0.96,-0.24,0.12,-0.11,27,1644
0.06,-0.28,0.96,-0.06,0.16,-0.12,28,1708
0.06,-0.28,0.96,-0.18,0.17,-0.06,29,1771
0.06,-0.28,0.96,-0.16,0.1,0.09,30,1834
0.06,-0.29,0.96,-0.87,0.01,0.01,31,1897
0.06,-0.29,0.96,0.68,0.16,-1.03,32,1960
0.06,-0.28,0.96,0.28,0.32,-1.2,33,2023
0.06,-0.28,0.96,0.45,0.24,-0.67,34,2076
0.06,-0.28,0.96,0.99,0.13,0.22,35,2139
0.06,-0.28,0.96,1.29,-0.33,0.83,36,2192
0.06,-0.28,0.96,0.61,-0.09,1.22,37,2255
0.06,-0.28,0.96,0.51,-0.1,1.16,38,2318
0.07,-0.28,0.96,-0.2,-0.11,1.48,39,2381
0.06,-0.28,0.96,-0.62,-0.13,1.62,40,2434
0.06,-0.28,0.96,-0.67,0.07,1.6,41,2497
0.06,-0.28,0.96,-0.79,0.07,1.5,42,2550
0.06,-0.29,0.96,-0.66,0.01,1.25,43,2613
0.06,-0.29,0.96,-0.02,0.17,0.51,44,2676
0.06,-0.29,0.96,0.31,0.24,0.12,45,2729
0.06,-0.29,0.96,0.57,0.38,-0.33,46,2792
0.06,-0.28,0.96,0.18,0.27,-0.01,47,2855
0.05,-0.29,0.96,-0.33,0.15,-0.09,48,2918
0.06,-0.28,0.96,0.22,-0.07,0.0,49,2971
0.06,-0.29,0.96,-1.71,0.17,-0.07,50,3034
0.06,-0.28,0.96,0.04,0.12,-0.78,51,3097
0.06,-0.29,0.96,-0.68,0.49,-1.17,52,3160
0.06,-0.29,0.96,0.22,0.4,-1.22,53,3223
0.06,-0.28,0.96,0.17,0.34,-1.03,54,3286
0.06,-0.29,0.96,0.2,0.35,-0.78,55,3349
