0.0,-1.0,0.04,-1.06,0.61,-0.55,1,65
0.0,-1.01,0.04,0.46,0.0,-0.55,2,129
0.0,-1.0,0.05,1.18,-0.29,-0.43,3,192
0.0,-1.0,0.05,-1.5,0.45,-0.23,4,255
-0.01,-1.01,0.04,-2.6,0.85,-0.09,5,318
0.0,-1.01,0.03,1.67,-0.16,-0.01,6,381
0.0,-1.01,0.04,1.65,-0.31,0.18,7,434
0.0,-1.04,0.05,2.92,-0.18,3.54,8,497
0.01,-1.13,0.06,12.35,2.88,14.01,9,550
-0.01,-1.28,0.1,28.74,12.43,46.02,10,613
-0.1,-1.22,0.09,10.68,8.2,77.83,11,677
-0.15,-1.17,0.11,25.55,4.44,106.21,12,741
-0.18,-1.04,0.2,28.63,15.04,123.67,13,805
-0.31,-0.86,0.19,6.82,30.36,139.12,14,869
-0.45,-0.73,0.11,4.82,28.83,140.75,15,923
-0.64,-0.49,0.02,10.96,9.89,128.99,16,987
-0.73,-0.42,0.1,11.76,-0.17,117.19,17,1051
-0.77,-0.35,0.17,26.64,6.71,111.6,18,1105
-0.83,-0.25,0.16,19.63,17.81,111.89,19,1169
-0.86,-0.14,0.12,7.91,16.22,118.19,20,1223
-0.88,0.15,0.11,-36.41,8.26,125.51,21,1287
-0.88,0.56,0.06,-21.92,11.74,98.54,22,1351
-0.91,0.83,0.06,-19.15,12.4,38.99,23,1405
-0.92,0.58,0.1,15.31,-0.17,-41.8,24,1469
-0.93,0.43,0.05,14.66,-3.49,-78.94,25,1533
-0.9,0.31,0.02,5.1,-5.9,-109.61,26,1597
-0.85,0.1,0.04,4.47,-14.76,-134.27,27,1661
-0.74,-0.1,0.08,-8.53,-20.3,-152.65,28,1725
-0.61,-0.42,0.15,-11.87,-17.92,-160.89,29,1789
-0.5,-0.62,0.19,12.55,-14.69,-163.67,30,1853
-0.36,-0.83,0.19,-8.19,-18.47,-159.38,31,1917
-0.27,-1.15,0.24,9.03,-10.34,-134.27,32,1981
-0.19,-1.14,0.23,-0.31,-17.14,-106.73,33,2045
-0.15,-1.15,0.2,7.25,-17.15,-87.88,34,2099
-0.11,-1.0,0.14,-45.8,-23.32,-64.98,35,2163
0.03,-1.36,0.2,-63.93,-30.8,-62.62,36,2227
0.09,-1.0,0.12,2.26,5.74,13.37,37,2291
-0.05,-0.81,0.06,-32.21,-0.77,-14.54,38,2354
0.01,-1.16,0.03,-12.05,2.6,2.81,39,2418
-0.01,-1.05,0.01,-5.47,0.52,-1.53,40,2482
-0.01,-1.0,0.02,-0.09,-1.32,-1.28,41,2535
0.0,-1.0,0.03,2.23,-0.15,-0.24,42,2589
0.0,-1.0,0.03,-3.48,0.87,0.17,43,2652
0.0,-1.0,0.02,-6.03,1.11,0.6,44,2715
-0.01,-1.01,0.01,-6.64,1.9,0.49,45,2778
0.0,-1.01,0.01,-4.11,1.93,0.54,46,2831
0.0,-1.0,0.01,-0.84,1.48,0.26,47,2894
0.0,-1.0,0.0,-1.7,1.31,0.32,48,2948
-0.01,-1.01,0.0,-0.74,1.32,0.35,49,3011
0.0,-1.0,0.0,2.6,0.72,0.01,50,3075
0.03,-1.0,0.02,2.62,0.52,-1.31,51,3138
0.01,-1.0,0.02,0.27,2.69,-1.87,52,3191
0.0,-1.0,0.01,-4.33,4.58,-2.15,53,3244
-0.01,-1.01,-0.01,-3.99,3.48,-2.73,54,3307
