0.0,-1.0,0.18,-8.67,1.22,1.33,1,65
0.03,-0.99,0.2,-1.2,-0.48,0.78,2,128
0.04,-0.98,0.2,-0.24,-1.04,0.24,3,181
0.03,-0.99,0.2,-3.14,-0.68,-0.43,4,244
0.0,-0.99,0.19,-3.15,-0.33,-0.05,5,307
0.0,-0.99,0.18,0.37,-0.98,0.6,6,370
0.01,-0.99,0.19,2.61,-1.11,0.59,7,433
0.02,-0.98,0.2,1.78,-0.68,0.26,8,496
0.02,-0.98,0.2,-0.43,-0.15,-0.09,9,559
0.01,-0.99,0.19,-1.12,0.39,-0.21,10,622
0.02,-0.99,0.19,1.11,0.18,-0.52,11,685
0.01,-0.98,0.2,0.42,0.35,-0.62,12,748
0.02,-0.99,0.19,-0.7,0.45,-0.87,13,811
0.01,-1.01,0.19,0.56,-0.77,0.81,14,874
0.04,-1.23,0.22,20.85,1.23,16.49,15,927
0.03,-1.52,0.31,12.37,21.74,79.2,16,990
-0.08,-1.31,0.27,-5.37,20.4,138.44,17,1054
-0.11,-1.07,0.21,11.02,19.69,169.78,18,1118
-0.23,-0.79,0.18,21.64,17.92,176.25,19,1182
-0.43,-0.61,0.19,21.47,23.75,172.75,20,1246
-0.58,-0.39,0.18,15.66,27.23,164.64,21,1310
-0.71,-0.12,0.15,6.13,26.01,151.83,22,1374
-0.84,0.06,0.12,1.33,18.15,130.6,23,1438
-0.91,0.24,0.09,-6.59,3.44,115.94,24,1502
-0.9,0.6,0.08,11.16,-2.5,85.67,25,1566
-0.9,0.74,0.14,-1.57,-2.8,8.18,26,1630
-0.92,0.42,0.18,20.58,-9.53,-39.17,27,1693
-0.94,0.38,0.16,-14.97,-8.31,-57.74,28,1757
-0.93,0.32,0.17,-15.75,-6.24,-76.95,29,1811
-0.9,0.16,0.16,0.89,-5.92,-104.74,30,1875
-0.84,0.03,0.15,-2.54,-12.02,-124.57,31,1939
-0.75,-0.08,0.16,-21.39,-14.9,-140.0,32,1993
-0.6,-0.45,0.21,-18.73,-11.15,-156.31,33,2057
-0.5,-0.68,0.24,23.49,-12.19,-159.33,34,2121
-0.39,-0.71,0.24,-1.23,-23.21,-151.9,35,2185
-0.22,-1.0,0.25,-41.46,-9.22,-134.46,36,2249
-0.14,-1.15,0.19,-28.25,-5.9,-120.1,37,2313
-0.1,-1.08,0.13,-7.63,-10.78,-99.58,38,2377
-0.06,-1.34,0.16,-35.5,-21.46,-77.71,39,2441
0.11,-1.49,0.15,-8.65,-2.73,11.83,40,2505
-0.02,-0.76,0.09,-31.13,-8.14,-11.63,41,2569
0.01,-1.02,0.1,2.8,-1.4,1.07,42,2633
0.0,-1.03,0.11,1.09,-1.92,-1.14,43,2696
0.0,-1.0,0.1,1.23,-2.48,-0.02,44,2759
0.0,-1.0,0.09,3.33,-1.75,-0.07,45,2823
0.0,-1.0,0.11,7.13,-1.87,-0.15,46,2886
0.0,-0.99,0.12,6.09,-1.39,-0.09,47,2940
0.01,-1.0,0.12,2.93,-0.81,0.04,48,3003
0.01,-1.0,0.13,2.01,-0.38,-0.11,49,3066
0.0,-1.0,0.13,2.39,-0.34,-0.16,50,3129
0.01,-1.0,0.13,2.28,-0.1,-0.26,51,3182
0.01,-0.99,0.14,-0.57,0.5,-0.38,52,3245
0.0,-1.0,0.12,0.15,-0.2,-0.21,53,3298
0.0,-0.99,0.14,1.09,-0.05,-0.21,54,3361
