-0.01,-1.0,0.05,0.06,-0.15,-0.45,1,65
0.0,-1.0,0.04,-0.49,0.15,-0.51,2,128
0.0,-1.01,0.04,0.38,-0.06,-0.39,3,181
-0.01,-1.01,0.04,0.04,0.15,-0.37,4,244
-0.01,-1.0,0.04,0.56,0.04,-0.18,5,307
-0.01,-1.01,0.04,0.49,-0.07,-0.16,6,370
0.0,-1.0,0.05,1.04,-0.23,-0.05,7,433
0.0,-1.0,0.05,-0.02,0.31,-0.12,8,496
0.0,-1.0,0.04,-1.28,0.42,-0.12,9,559
0.0,-1.01,0.04,0.6,-0.15,-0.18,10,622
0.0,-1.0,0.05,0.96,-0.32,-0.21,11,675
0.0,-1.0,0.05,-0.21,0.15,-0.31,12,738
0.0,-1.01,0.05,-0.46,0.26,-0.38,13,791
-0.01,-1.01,0.04,0.52,-0.16,-0.28,14,854
-0.01,-1.05,0.04,4.99,-0.48,2.04,15,917
0.0,-1.21,0.05,25.32,1.55,17.02,16,970
-0.03,-1.22,0.12,41.7,7.2,51.48,17,1033
-0.09,-1.16,0.15,12.08,8.3,71.94,18,1087
-0.12,-1.28,0.17,-8.53,11.54,110.51,19,1151
-0.22,-1.11,0.1,7.03,9.16,143.65,20,1215
-0.29,-0.83,0.09,26.44,4.37,152.8,21,1279
-0.46,-0.63,0.13,30.1,7.6,143.91,22,1343
-0.62,-0.49,0.17,41.7,16.24,129.81,23,1407
-0.73,-0.34,0.18,55.63,24.43,117.75,24,1471
-0.82,-0.2,0.15,38.6,24.76,114.23,25,1535
-0.88,0.0,0.08,17.04,20.34,108.34,26,1599
-0.92,0.14,0.09,-7.74,14.39,97.12,27,1663
-0.93,0.3,0.08,2.64,18.08,82.8,28,1727
-0.95,0.53,0.01,-3.16,14.59,53.44,29,1781
-0.95,0.6,0.0,10.44,-3.32,-8.31,30,1845
-0.95,0.43,0.03,-10.51,-16.43,-46.2,31,1909
-0.93,0.33,0.11,-33.84,-15.05,-70.47,32,1973
-0.91,0.16,0.15,-20.01,-11.82,-95.08,33,2037
-0.87,0.01,0.15,-32.46,-7.28,-108.13,34,2101
-0.8,-0.15,0.14,-26.06,-4.83,-123.74,35,2165
-0.7,-0.31,0.11,-16.82,-5.94,-142.4,36,2229
-0.56,-0.55,0.13,-3.42,-11.38,-154.76,37,2293
-0.45,-0.76,0.16,8.61,-16.82,-156.6,38,2357
-0.27,-1.05,0.18,-39.5,-8.01,-134.9,39,2421
-0.24,-1.12,0.11,-38.55,-0.62,-105.27,40,2485
-0.19,-1.22,0.07,-12.96,0.0,-83.41,41,2549
-0.14,-1.04,0.04,-15.78,-7.81,-63.61,42,2613
-0.09,-1.16,0.07,8.03,-6.27,-52.03,43,2677
-0.02,-1.18,0.12,-7.35,-12.84,-29.58,44,2741
0.01,-1.05,0.1,-7.26,-2.92,-11.83,45,2805
0.0,-1.05,0.07,-3.86,-0.61,-4.83,46,2859
-0.01,-1.01,0.05,1.99,-0.57,-2.45,47,2922
-0.01,-1.01,0.06,6.43,-1.23,-1.81,48,2976
0.0,-1.0,0.08,11.12,-1.94,-1.39,49,3039
0.0,-1.0,0.09,9.05,-1.33,-1.18,50,3093
0.0,-1.0,0.11,4.0,-0.55,-0.57,51,3157
0.0,-1.0,0.1,0.51,-0.37,-0.05,52,3221
0.0,-1.0,0.1,1.22,-0.6,-0.18,53,3284
0.0,-1.0,0.11,2.23,-0.4,-0.31,54,3347
