0.16,0.04,0.99,0.38,-0.04,0.33,1,65
0.15,0.05,0.99,0.62,0.01,0.81,2,118
0.16,0.06,1.0,0.61,-0.07,-0.06,3,181
0.16,0.05,1.0,0.34,0.2,-0.35,4,244
0.16,0.05,0.99,-0.15,0.82,0.05,5,307
0.15,0.05,0.99,0.78,0.54,0.12,6,360
0.15,0.05,1.0,0.99,0.44,-0.35,7,423
0.15,0.02,1.01,10.78,-0.74,-0.33,8,476
0.15,0.03,1.04,49.39,-3.52,-0.52,9,539
0.13,0.19,1.01,42.08,-2.45,-6.24,10,602
0.15,0.15,1.02,86.04,-9.68,-17.24,11,665
0.2,0.26,0.92,137.7,-7.82,-7.47,12,729
0.18,0.49,0.79,169.26,-0.96,-0.96,13,792
0.18,0.66,0.68,145.75,1.99,0.54,14,855
0.17,0.78,0.56,129.06,1.18,2.43,15,908
0.2,0.83,0.45,99.11,-1.38,5.19,16,971
0.19,0.9,0.34,42.55,-0.05,7.86,17,1034
0.2,0.95,0.36,11.77,-3.14,5.13,18,1097
0.21,0.96,0.38,-13.39,-2.47,-2.73,19,1160
0.21,0.94,0.4,-36.46,-0.33,-6.14,20,1224
0.19,1.1,0.34,-131.82,3.59,-15.39,21,1288
0.16,0.66,0.54,-214.97,-3.81,-23.0,22,1352
0.19,0.47,0.79,-190.72,-3.26,-12.56,23,1416
0.16,0.21,1.0,-108.86,5.19,-1.25,24,1480
0.12,0.2,0.98,-103.32,13.64,6.99,25,1544
0.1,0.03,0.99,-74.61,10.8,5.26,26,1608
0.11,0.02,0.99,-23.73,3.36,3.96,27,1672
0.12,0.03,0.97,-13.34,1.44,5.36,28,1735
0.11,0.03,0.97,-2.73,-1.17,5.27,29,1798
0.11,0.04,0.99,-0.34,-3.02,3.52,30,1851
0.12,0.04,1.01,0.63,-3.21,1.6,31,1914
0.12,0.05,1.03,3.26,-2.6,0.24,32,1977
0.13,0.04,1.02,4.35,-1.25,-0.95,33,2040
0.13,0.04,1.0,0.52,0.13,0.51,34,2103
0.13,0.04,1.0,5.65,-0.1,1.51,35,2166
0.13,0.06,0.99,1.42,0.62,1.48,36,2229
0.13,0.05,0.99,1.54,-1.11,0.1,37,2292
0.13,0.05,0.99,1.61,-1.57,-0.09,38,2355
0.13,0.07,0.99,-0.48,-0.59,1.03,39,2418
0.12,0.06,1.0,1.14,-1.27,0.65,40,2481
0.13,0.06,1.01,4.2,-1.84,-1.22,41,2544
0.14,0.05,1.01,1.39,-1.06,-0.99,42,2597
0.14,0.04,1.0,5.54,-0.6,1.2,43,2660
0.13,0.07,1.0,4.61,0.63,2.2,44,2713
0.14,0.08,0.99,0.43,0.88,1.64,45,2776
0.14,0.07,0.98,-1.6,0.0,0.73,46,2839
0.14,0.07,0.98,0.78,-0.88,1.42,47,2892
0.14,0.09,0.99,3.72,-1.32,0.96,48,2955
0.15,0.07,0.99,-1.34,-1.1,0.39,49,3018
0.14,0.08,1.01,2.01,-1.17,0.12,50,3081
0.14,0.05,1.01,8.07,-1.66,0.43,51,3134
0.15,0.11,1.0,12.57,0.33,1.27,52,3197
0.14,0.1,0.99,-6.27,3.28,2.19,53,3260
0.14,0.09,0.97,-1.38,1.1,2.33,54,3323
