0.14,-0.14,0.97,-0.16,-1.18,-0.12,1,55
0.14,-0.13,0.98,1.6,-2.75,0.84,2,118
0.16,-0.12,1.0,1.66,-2.4,0.24,3,181
0.17,-0.12,1.0,1.03,-1.6,-0.4,4,244
0.17,-0.12,1.0,1.21,-0.04,0.2,5,307
0.17,-0.11,0.98,1.07,0.44,0.13,6,370
0.17,-0.12,0.97,-0.54,0.39,0.57,7,433
0.16,-0.11,0.98,1.05,-0.55,1.15,8,496
0.16,-0.11,0.99,-1.34,0.07,0.39,9,559
0.16,-0.12,0.99,0.16,0.29,0.32,10,622
0.16,-0.11,0.98,-0.92,0.29,-0.35,11,685
0.15,-0.11,0.99,-0.32,-0.44,-0.99,12,738
0.14,-0.12,1.0,1.57,-0.44,-1.44,13,801
0.15,-0.12,1.01,7.58,-0.77,-1.42,14,864
0.15,-0.13,1.01,25.45,-4.06,-0.15,15,927
0.15,-0.1,1.02,43.08,-5.93,-1.73,16,980
0.16,0.02,1.02,53.36,-8.03,-6.82,17,1043
0.17,-0.05,0.99,76.92,-12.77,-8.09,18,1096
0.23,0.03,0.93,188.7,-24.29,-1.05,19,1160
0.28,0.42,0.82,197.03,-13.39,15.37,20,1224
0.26,0.74,0.73,156.18,-5.57,8.92,21,1288
0.27,0.69,0.63,141.22,-7.3,-2.36,22,1351
0.3,0.69,0.35,162.95,-5.11,6.49,23,1415
0.3,0.88,0.2,107.1,2.7,23.73,24,1479
0.3,1.01,0.19,38.16,0.98,17.11,25,1543
0.36,1.0,0.13,-4.31,0.62,4.54,26,1606
0.33,0.98,0.15,-25.77,1.99,-1.21,27,1669
0.34,1.05,0.21,-37.07,0.09,-7.74,28,1722
0.33,1.14,0.28,-118.73,7.69,-19.75,29,1786
0.31,0.92,0.43,-238.88,21.37,-25.01,30,1850
0.28,0.58,0.57,-213.5,23.96,-14.49,31,1904
0.21,0.39,0.77,-156.31,24.73,-6.7,32,1968
0.19,0.28,0.87,-118.68,18.24,-10.6,33,2032
0.17,0.14,0.92,-107.1,14.76,-9.42,34,2096
0.14,0.01,0.94,-82.04,10.36,-8.01,35,2160
0.12,-0.1,0.98,-54.02,4.74,-4.61,36,2224
0.12,-0.09,1.03,-23.43,3.17,-1.9,37,2288
0.12,-0.14,1.02,-17.48,3.44,0.95,38,2352
0.12,-0.13,1.0,-3.36,1.87,5.15,39,2416
0.11,-0.1,0.99,-3.98,1.77,5.15,40,2479
0.11,-0.11,0.99,-0.88,-0.79,2.25,41,2542
0.12,-0.1,1.0,1.77,-2.49,-0.92,42,2605
0.12,-0.11,0.99,-2.81,-1.77,-1.51,43,2668
0.13,-0.1,1.0,1.5,-2.48,-1.76,44,2732
0.14,-0.11,1.0,0.76,-2.08,-1.79,45,2785
0.14,-0.1,0.99,-0.51,-1.06,-1.44,46,2848
0.13,-0.11,0.99,-0.49,-0.93,-1.34,47,2912
0.13,-0.1,0.98,-0.4,-1.49,-0.98,48,2975
0.13,-0.1,0.99,2.11,-3.33,-0.34,49,3038
0.13,-0.11,1.01,1.16,-2.84,-0.57,50,3101
0.15,-0.09,1.01,1.94,-1.44,-1.01,51,3164
0.15,-0.1,1.0,0.48,0.12,0.7,52,3227
0.15,-0.08,0.98,-0.99,0.63,0.88,53,3290
0.15,-0.08,0.98,-0.48,-0.22,-0.27,54,3353
